level,file,issue,metric,ID_ESTADO,ID_DISTRITO_FEDERAL,expected,actual,diff,ID_MUNICIPIO,SECCION,QA_KEY,CIRCUNSCRIPCION
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,5,1,339,336,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,5,1,2389,2372,-17,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,5,1,187450,186745,-705,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,5,1,4867,4850,-17,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,5,1,192362,191640,-722,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,1,551,550,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,5,2,4989,4974,-15,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,5,2,77752,77570,-182,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,5,2,6079,6074,-5,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,5,2,426,423,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,5,2,5499,5483,-16,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,5,2,70819,70681,-138,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI_PRD,5,2,240,238,-2,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,5,2,14149,14128,-21,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,5,2,7428,7418,-10,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,5,2,667,666,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,5,2,2161,2158,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,5,2,192043,191647,-396,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,5,2,5492,5488,-4,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,5,2,197602,197202,-400,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,2,536,535,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,3,582,581,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,4,534,533,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,5,5,5708,5702,-6,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,5,5,66665,66608,-57,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,5,5,21494,21478,-16,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,5,5,1515,1514,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,5,5,1752,1747,-5,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,5,5,70616,70507,-109,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,5,5,3847,3831,-16,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,5,5,897,894,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,5,5,9998,9971,-27,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,5,5,1221,1212,-9,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,5,5,329,326,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,5,5,4145,4135,-10,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,5,5,188881,188619,-262,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,5,5,3443,3435,-8,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,5,5,192393,192123,-270,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,5,476,475,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,6,460,459,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,7,552,551,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,5,8,5094,5081,-13,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,5,8,71183,71063,-120,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,5,8,6343,6329,-14,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI,5,8,250,249,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,5,8,511,510,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,5,8,2874,2873,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,5,8,62978,62837,-141,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,5,8,5980,5972,-8,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,5,8,7264,7240,-24,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,5,8,2274,2268,-6,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,5,8,166698,166369,-329,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,5,8,4026,4017,-9,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,5,8,170765,170427,-338,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,5,8,460,459,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,6,1,550,549,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,6,2,21306,21228,-78,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,6,2,65683,65506,-177,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,6,2,14247,14216,-31,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI,6,2,932,930,-2,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,6,2,1114,1113,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,6,2,3190,3187,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,6,2,16451,16418,-33,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,6,2,4536,4527,-9,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,6,2,652,649,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,6,2,11273,11223,-50,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,6,2,1129,1127,-2,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,6,2,478,475,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,6,2,3805,3791,-14,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,6,2,144890,144484,-406,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_CAN_NREG,6,2,113,112,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,6,2,4738,4730,-8,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,6,2,149741,149326,-415,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,6,2,481,480,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,1,488,487,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,2,458,457,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,3,520,519,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,4,520,519,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,5,544,543,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,6,531,530,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,7,598,597,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,8,455,454,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,9,543,542,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,10,544,543,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,7,12,554,553,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,8,1,529,528,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,8,2,8453,8338,-115,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,8,2,84664,83507,-1157,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,8,2,6242,6187,-55,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI,8,2,227,224,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,8,2,493,489,-4,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,8,2,1139,1135,-4,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,8,2,5007,4953,-54,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,8,2,5371,5323,-48,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,8,2,1073,1061,-12,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,8,2,5112,5043,-69,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,8,2,1079,1062,-17,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,8,2,286,283,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,8,2,3951,3905,-46,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,8,2,123129,121542,-1587,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_CAN_NREG,8,2,94,93,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,8,2,2948,2913,-35,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,8,2,126171,124548,-1623,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,8,2,554,553,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,8,3,11166,11063,-103,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,8,3,93075,92013,-1062,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,8,3,11863,11742,-121,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,8,3,1001,994,-7,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,8,3,1572,1560,-12,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,8,3,8438,8366,-72,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI_PRD,8,3,47,46,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,8,3,6560,6477,-83,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,8,3,1810,1802,-8,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,8,3,8069,7979,-90,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,8,3,1767,1743,-24,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,8,3,521,515,-6,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,8,3,5610,5555,-55,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,8,3,151912,150268,-1644,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_CAN_NREG,8,3,153,152,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,8,3,4926,4882,-44,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,8,3,156991,155302,-1689,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,8,3,639,638,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,8,4,15100,15019,-81,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,8,4,75078,74398,-680,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,8,4,50064,49931,-133,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRD,8,4,76,74,-2,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI,8,4,730,728,-2,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,8,4,2864,2855,-9,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,8,4,1996,1989,-7,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,8,4,15155,15073,-82,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,8,4,6444,6401,-43,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,8,4,1387,1367,-20,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,8,4,7846,7779,-67,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,8,4,1318,1313,-5,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,8,4,452,449,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,8,4,5456,5421,-35,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,8,4,183998,182829,-1169,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_CAN_NREG,8,4,212,210,-2,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,8,4,3827,3787,-40,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,8,4,188037,186826,-1211,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,8,4,626,625,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,8,5,16567,16521,-46,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,8,5,56409,56088,-321,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,8,5,61905,61653,-252,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI,8,5,1403,1399,-4,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,8,5,3488,3468,-20,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,8,5,4006,3992,-14,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,8,5,26975,26908,-67,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,8,5,4691,4661,-30,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,8,5,932,926,-6,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,8,5,6491,6465,-26,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,8,5,787,782,-5,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,8,5,381,378,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,8,5,2876,2865,-11,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,8,5,187141,186336,-805,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_CAN_NREG,8,5,70,69,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,8,5,5177,5157,-20,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,8,5,192388,191562,-826,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,8,5,649,648,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,8,6,662,661,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,8,7,20870,20665,-205,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,8,7,59577,59186,-391,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,8,7,45757,45600,-157,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRD,8,7,103,102,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI,8,7,1325,1320,-5,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,8,7,2712,2703,-9,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,8,7,2696,2685,-11,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,8,7,21574,21512,-62,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,8,7,7927,7848,-79,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,8,7,1425,1407,-18,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,8,7,6662,6613,-49,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,8,7,890,880,-10,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,8,7,537,534,-3,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT_MORENA,8,7,2718,2685,-33,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_VALIDOS,8,7,174870,173837,-1033,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_CAN_NREG,8,7,66,65,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,NUM_VOTOS_NULOS,8,7,7701,7663,-38,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,TOTAL_VOTOS,8,7,182637,181565,-1072,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,CASILLAS,8,7,778,777,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MC,8,8,13965,13875,-90,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,MORENA,8,8,70561,70087,-474,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN,8,8,73049,72766,-283,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRD,8,8,124,122,-2,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI,8,8,1365,1360,-5,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PAN_PRI_PRD,8,8,3605,3586,-19,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRD,8,8,3674,3651,-23,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI,8,8,17623,17548,-75,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PRI_PRD,8,8,65,64,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT,8,8,6477,6440,-37,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PT_MORENA,8,8,1167,1159,-8,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM,8,8,8703,8641,-62,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_MORENA,8,8,1239,1230,-9,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DIS.csv,value_mismatch,PVEM_PT,8,8,516,513,-3,NA,NA,NA,NA
