"gaceta_vote_id","party_key","vote_choice","ordinal","deputy_name","vote_display","tile_number","x","y","tooltip"
"GACETA_L66_TABLA1OR1_2","MC","Contra",1,"Ballesteros Mancilla Laura Irais","No",1,1,-1,"<b>Ballesteros Mancilla Laura Irais</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 1"
"GACETA_L66_TABLA1OR1_2","MC","Contra",2,"De Hoyos Walther Gustavo Adolfo","No",2,2,-1,"<b>De Hoyos Walther Gustavo Adolfo</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 2"
"GACETA_L66_TABLA1OR1_2","MC","Contra",3,"Farías Bailon Francisco Javier","No",3,3,-1,"<b>Farías Bailon Francisco Javier</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 3"
"GACETA_L66_TABLA1OR1_2","MC","Contra",4,"Flores Elizondo Patricia","No",4,4,-1,"<b>Flores Elizondo Patricia</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 4"
"GACETA_L66_TABLA1OR1_2","MC","Contra",5,"García León María de Fátima","No",5,5,-1,"<b>García León María de Fátima</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 5"
"GACETA_L66_TABLA1OR1_2","MC","Contra",6,"Gil Rullán Sergio","No",6,6,-1,"<b>Gil Rullán Sergio</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 6"
"GACETA_L66_TABLA1OR1_2","MC","Contra",7,"Gómez Villalobos Tecutli José G.","No",7,7,-1,"<b>Gómez Villalobos Tecutli José G.</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 7"
"GACETA_L66_TABLA1OR1_2","MC","Contra",8,"González Franco Amancay","No",8,8,-1,"<b>González Franco Amancay</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 8"
"GACETA_L66_TABLA1OR1_2","MC","Contra",9,"Hernández García Laura","No",9,9,-1,"<b>Hernández García Laura</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 9"
"GACETA_L66_TABLA1OR1_2","MC","Contra",10,"Longoria López Paola Michell","No",10,10,-1,"<b>Longoria López Paola Michell</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 10"
"GACETA_L66_TABLA1OR1_2","MC","Contra",11,"Lozano Caballero Raúl","No",11,11,-1,"<b>Lozano Caballero Raúl</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 11"
"GACETA_L66_TABLA1OR1_2","MC","Contra",12,"Lozoya Santillán Jorge Alfredo","No",12,12,-1,"<b>Lozoya Santillán Jorge Alfredo</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 12"
"GACETA_L66_TABLA1OR1_2","MC","Contra",13,"Luna Vázquez Hugo Manuel","No",13,13,-1,"<b>Luna Vázquez Hugo Manuel</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 13"
"GACETA_L66_TABLA1OR1_2","MC","Contra",14,"Mercado Castro Patricia","No",14,14,-1,"<b>Mercado Castro Patricia</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 14"
"GACETA_L66_TABLA1OR1_2","MC","Contra",15,"Muñoz Moreno Anayeli","No",15,15,-1,"<b>Muñoz Moreno Anayeli</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 15"
"GACETA_L66_TABLA1OR1_2","MC","Contra",16,"Núñez Sánchez Gloria Elizabeth","No",16,16,-1,"<b>Núñez Sánchez Gloria Elizabeth</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 16"
"GACETA_L66_TABLA1OR1_2","MC","Contra",17,"Ortega Pacheco Ivonne Aracelly","No",17,17,-1,"<b>Ortega Pacheco Ivonne Aracelly</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 17"
"GACETA_L66_TABLA1OR1_2","MC","Contra",18,"Pérez Gabino Gildardo","No",18,18,-1,"<b>Pérez Gabino Gildardo</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 18"
"GACETA_L66_TABLA1OR1_2","MC","Contra",19,"Ramírez Reyes Gibran","No",19,19,-1,"<b>Ramírez Reyes Gibran</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 19"
"GACETA_L66_TABLA1OR1_2","MC","Contra",20,"Reyes de la Torre Irais Virginia","No",20,20,-1,"<b>Reyes de la Torre Irais Virginia</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 20"
"GACETA_L66_TABLA1OR1_2","MC","Contra",21,"Ruiz Hernández Juan Armando","No",21,21,-1,"<b>Ruiz Hernández Juan Armando</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 21"
"GACETA_L66_TABLA1OR1_2","MC","Contra",22,"Ruiz Massieu Salinas Claudia","No",22,22,-1,"<b>Ruiz Massieu Salinas Claudia</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 22"
"GACETA_L66_TABLA1OR1_2","MC","Contra",23,"Salas Rodríguez Claudia Gabriela","No",23,23,-1,"<b>Salas Rodríguez Claudia Gabriela</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 23"
"GACETA_L66_TABLA1OR1_2","MC","Contra",24,"Samperio Montaño Juan Ignacio","No",24,24,-1,"<b>Samperio Montaño Juan Ignacio</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 24"
"GACETA_L66_TABLA1OR1_2","MC","Contra",25,"Sánchez Rivera Miguel Ángel","No",25,1,-2,"<b>Sánchez Rivera Miguel Ángel</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 25"
"GACETA_L66_TABLA1OR1_2","MC","Contra",26,"Vázquez Ahued Pablo","No",26,2,-2,"<b>Vázquez Ahued Pablo</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 26"
"GACETA_L66_TABLA1OR1_2","MC","Contra",27,"Zavala Gutiérrez Juan Ignacio","No",27,3,-2,"<b>Zavala Gutiérrez Juan Ignacio</b><br>Partido: MC<br>Voto: No<br>Orden en la fuente: 27"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",1,"Abreu Artiñano Rocío Adriana","Sí",1,1,-1,"<b>Abreu Artiñano Rocío Adriana</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 1"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",2,"Acosta Ruiz José Carlos","Sí",2,2,-1,"<b>Acosta Ruiz José Carlos</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 2"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",3,"Acosta Trujillo Juana","Sí",3,3,-1,"<b>Acosta Trujillo Juana</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 3"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",4,"Aguirre Gallardo José Javier","Sí",4,4,-1,"<b>Aguirre Gallardo José Javier</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 4"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",5,"Aldana Navarro Luis Humberto","Sí",5,5,-1,"<b>Aldana Navarro Luis Humberto</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 5"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",6,"Alonso Gutiérrez Agustín","Sí",6,6,-1,"<b>Alonso Gutiérrez Agustín</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 6"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",7,"Álvarez López Jesús Emiliano","Sí",7,7,-1,"<b>Álvarez López Jesús Emiliano</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 7"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",8,"Alvarez Nemer Mónica Angélica","Sí",8,8,-1,"<b>Alvarez Nemer Mónica Angélica</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 8"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",9,"Alvarez Villaseñor Raúl","Sí",9,9,-1,"<b>Alvarez Villaseñor Raúl</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 9"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",10,"Anaya Martínez Josefina","Sí",10,10,-1,"<b>Anaya Martínez Josefina</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 10"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",11,"Anaya Villegas Sandra","Sí",11,11,-1,"<b>Anaya Villegas Sandra</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 11"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",12,"Andrade Zurutuza Daniel","Sí",12,12,-1,"<b>Andrade Zurutuza Daniel</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 12"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",13,"Antonio Altamirano Carol","Sí",13,13,-1,"<b>Antonio Altamirano Carol</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 13"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",14,"Arellano Ávila Giselle Yunueen","Sí",14,14,-1,"<b>Arellano Ávila Giselle Yunueen</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 14"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",15,"Armendáriz Guerra Carmen Patricia","Sí",15,15,-1,"<b>Armendáriz Guerra Carmen Patricia</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 15"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",16,"Arreola Lopez Haidyd","Sí",16,16,-1,"<b>Arreola Lopez Haidyd</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 16"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",17,"Arreola Trinidad Azucena","Sí",17,17,-1,"<b>Arreola Trinidad Azucena</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 17"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",18,"Arzola Vargas Xóchitl Teresa","Sí",18,18,-1,"<b>Arzola Vargas Xóchitl Teresa</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 18"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",19,"Asaf Manjarrez Daniel","Sí",19,19,-1,"<b>Asaf Manjarrez Daniel</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 19"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",20,"Avila Anaya Francisco Arturo F.","Sí",20,20,-1,"<b>Avila Anaya Francisco Arturo F.</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 20"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",21,"Avila Vera Mildred Concepción","Sí",21,21,-1,"<b>Avila Vera Mildred Concepción</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 21"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",22,"Avilés Domínguez Leide","Sí",22,22,-1,"<b>Avilés Domínguez Leide</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 22"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",23,"Ayala Leyva Ana Elizabeth","Sí",23,23,-1,"<b>Ayala Leyva Ana Elizabeth</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 23"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",24,"Baldenebro Arredondo Manuel de Jesus","Sí",24,24,-1,"<b>Baldenebro Arredondo Manuel de Jesus</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 24"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",25,"Ballesteros García M. de los Ángeles","Sí",25,1,-2,"<b>Ballesteros García M. de los Ángeles</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 25"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",26,"Barrera Puc Rocío Natalí","Sí",26,2,-2,"<b>Barrera Puc Rocío Natalí</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 26"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",27,"Barrera Vázquez Ariadna","Sí",27,3,-2,"<b>Barrera Vázquez Ariadna</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 27"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",28,"Basto González Gabriela del Carmen","Sí",28,4,-2,"<b>Basto González Gabriela del Carmen</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 28"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",29,"Bautista Bravo Juan Angel","Sí",29,5,-2,"<b>Bautista Bravo Juan Angel</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 29"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",30,"Bautista Peláez Maria del Carmen","Sí",30,6,-2,"<b>Bautista Peláez Maria del Carmen</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 30"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",31,"Beltrán Reyes Anay","Sí",31,7,-2,"<b>Beltrán Reyes Anay</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 31"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",32,"Benítez Estrada Rufina","Sí",32,8,-2,"<b>Benítez Estrada Rufina</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 32"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",33,"Benítez Tiburcio Mariana","Sí",33,9,-2,"<b>Benítez Tiburcio Mariana</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 33"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",34,"Blancas Mercado Bruno","Sí",34,10,-2,"<b>Blancas Mercado Bruno</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 34"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",35,"Blanco Bravo Cuauhtémoc","Sí",35,11,-2,"<b>Blanco Bravo Cuauhtémoc</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 35"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",36,"Borrego Adame Francisco Javier","Sí",36,12,-2,"<b>Borrego Adame Francisco Javier</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 36"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",37,"Brito Zapata Óscar Iván","Sí",37,13,-2,"<b>Brito Zapata Óscar Iván</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 37"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",38,"Brown Figueredo Hilda Araceli","Sí",38,14,-2,"<b>Brown Figueredo Hilda Araceli</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 38"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",39,"Burgos Hernández Anais Miriam","Sí",39,15,-2,"<b>Burgos Hernández Anais Miriam</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 39"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",40,"Caamal Cocom Venustiano","Sí",40,16,-2,"<b>Caamal Cocom Venustiano</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 40"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",41,"Cabada Alvidrez Héctor Armando","Sí",41,17,-2,"<b>Cabada Alvidrez Héctor Armando</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 41"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",42,"Cabiedes Uranga Francisco Javier","Sí",42,18,-2,"<b>Cabiedes Uranga Francisco Javier</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 42"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",43,"Calcaneo Constantino Karen Yaiti","Sí",43,19,-2,"<b>Calcaneo Constantino Karen Yaiti</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 43"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",44,"Calderón Díaz Alejandro","Sí",44,20,-2,"<b>Calderón Díaz Alejandro</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 44"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",45,"Campos Plancarte Daniel","Sí",45,21,-2,"<b>Campos Plancarte Daniel</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 45"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",46,"Candelaria López Carlos Alfonso","Sí",46,22,-2,"<b>Candelaria López Carlos Alfonso</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 46"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",47,"Carranza Gómez Beatriz","Sí",47,23,-2,"<b>Carranza Gómez Beatriz</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 47"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",48,"Carrasco Godínez Melva","Sí",48,24,-2,"<b>Carrasco Godínez Melva</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 48"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",49,"Carrazco Macías Olegaria","Sí",49,1,-3,"<b>Carrazco Macías Olegaria</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 49"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",50,"Carrillo Cubillas Mario Miguel","Sí",50,2,-3,"<b>Carrillo Cubillas Mario Miguel</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 50"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",51,"Carvajal Hidalgo Alejandro","Sí",51,3,-3,"<b>Carvajal Hidalgo Alejandro</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 51"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",52,"Castellanos Polanco Favio","Sí",52,4,-3,"<b>Castellanos Polanco Favio</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 52"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",53,"Castillo Gabino Diana","Sí",53,5,-3,"<b>Castillo Gabino Diana</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 53"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",54,"Castillo García Gilberto Daniel","Sí",54,6,-3,"<b>Castillo García Gilberto Daniel</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 54"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",55,"Castillo Lozano Katia Alejandra","Sí",55,7,-3,"<b>Castillo Lozano Katia Alejandra</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 55"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",56,"Castillo López Eduardo","Sí",56,8,-3,"<b>Castillo López Eduardo</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 56"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",57,"Castillo Morales Francisco Adrián","Sí",57,9,-3,"<b>Castillo Morales Francisco Adrián</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 57"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",58,"Castillo Pérez Carlos Alonso","Sí",58,10,-3,"<b>Castillo Pérez Carlos Alonso</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 58"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",59,"Castillo Quintana Elda Esther del C.","Sí",59,11,-3,"<b>Castillo Quintana Elda Esther del C.</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 59"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",60,"Castro Salinas Rosa María","Sí",60,12,-3,"<b>Castro Salinas Rosa María</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 60"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",61,"Castro Trenti Fernando Jorge","Sí",61,13,-3,"<b>Castro Trenti Fernando Jorge</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 61"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",62,"Castro Villarreal Antonio Lorenzo","Sí",62,14,-3,"<b>Castro Villarreal Antonio Lorenzo</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 62"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",63,"Cervantes de la Cruz Elizabeth","Sí",63,15,-3,"<b>Cervantes de la Cruz Elizabeth</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 63"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",64,"Chedraui Peralta Alejandra","Sí",64,16,-3,"<b>Chedraui Peralta Alejandra</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 64"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",65,"Chavez Rojas Olga Leticia","Sí",65,17,-3,"<b>Chavez Rojas Olga Leticia</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 65"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",66,"Cornejo Gómez Astrit Viridiana","Sí",66,18,-3,"<b>Cornejo Gómez Astrit Viridiana</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 66"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",67,"Corona Arvizu Armando","Sí",67,19,-3,"<b>Corona Arvizu Armando</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 67"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",68,"Corro Mendoza Margarita","Sí",68,20,-3,"<b>Corro Mendoza Margarita</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 68"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",69,"Coss y León Zúñiga Humberto","Sí",69,21,-3,"<b>Coss y León Zúñiga Humberto</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 69"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",70,"Cárdenas Galván Clara","Sí",70,22,-3,"<b>Cárdenas Galván Clara</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 70"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",71,"Córdoba Navarrete Alma Monserrat","Sí",71,23,-3,"<b>Córdoba Navarrete Alma Monserrat</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 71"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",72,"Crespo Arroyo Ricardo","Sí",72,24,-3,"<b>Crespo Arroyo Ricardo</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 72"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",73,"Cruz Lucatero José Luis","Sí",73,1,-4,"<b>Cruz Lucatero José Luis</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 73"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",74,"Cruz Mendoza Carmelo","Sí",74,2,-4,"<b>Cruz Mendoza Carmelo</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 74"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",75,"Cuevas Sánchez Cintia","Sí",75,3,-4,"<b>Cuevas Sánchez Cintia</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 75"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",76,"Diaz Vilchis Catalina","Sí",76,4,-4,"<b>Diaz Vilchis Catalina</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 76"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",77,"De la Rosa García Juan Hugo","Sí",77,5,-4,"<b>De la Rosa García Juan Hugo</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 77"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",78,"De la Vega Sánchez Alma Lidia","Sí",78,6,-4,"<b>De la Vega Sánchez Alma Lidia</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 78"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",79,"De la Vega Vargas Alma Rosa","Sí",79,7,-4,"<b>De la Vega Vargas Alma Rosa</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 79"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",80,"Del Río Zenteno Karina Margarita","Sí",80,8,-4,"<b>Del Río Zenteno Karina Margarita</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 80"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",81,"Domínguez Nava Graciela","Sí",81,9,-4,"<b>Domínguez Nava Graciela</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 81"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",82,"Domínguez Rodríguez Roberto Ángel","Sí",82,10,-4,"<b>Domínguez Rodríguez Roberto Ángel</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 82"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",83,"Domínguez Serna Yoloczin Lizbeth","Sí",83,11,-4,"<b>Domínguez Serna Yoloczin Lizbeth</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 83"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",84,"Ealy Díaz María Teresa","Sí",84,12,-4,"<b>Ealy Díaz María Teresa</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 84"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",85,"Escobar García Zenyazen Roberto","Sí",85,13,-4,"<b>Escobar García Zenyazen Roberto</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 85"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",86,"Espino Barrientos Manuel de Jesús","Sí",86,14,-4,"<b>Espino Barrientos Manuel de Jesús</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 86"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",87,"Esponda Torres Flor de María","Sí",87,15,-4,"<b>Esponda Torres Flor de María</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 87"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",88,"Estrada Domínguez Francisco Javier","Sí",88,16,-4,"<b>Estrada Domínguez Francisco Javier</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 88"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",89,"Fernández César Mónica","Sí",89,17,-4,"<b>Fernández César Mónica</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 89"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",90,"Fernández Fuentes Luis Humberto","Sí",90,18,-4,"<b>Fernández Fuentes Luis Humberto</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 90"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",91,"Fernández Samaniego José Armando","Sí",91,19,-4,"<b>Fernández Samaniego José Armando</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 91"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",92,"Fernández Sarabia Zayra Linette","Sí",92,20,-4,"<b>Fernández Sarabia Zayra Linette</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 92"
"GACETA_L66_TABLA1OR1_2","MRN","Favor",93,"Ferráez Centeno Ana Miriam","Sí",93,21,-4,"<b>Ferráez Centeno Ana Miriam</b><br>Partido: MRN<br>Voto: Sí<br>Orden en la fuente: 93"
